timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
430553028,0.9717967,0.26008332,-0.3272898
430576451,0.9746168,0.26111475,-0.3272898
430598444,0.97320676,0.26214615,-0.32268524
430620451,0.9717967,0.26214615,-0.31808072
430642465,0.9746168,0.25802046,-0.31808072
430664453,0.96615654,0.26524043,-0.3272898
430687478,0.9703867,0.26317757,-0.32844093
430709797,0.9689766,0.26524043,-0.33765003
430731477,0.97320676,0.26008332,-0.32038298
430753474,0.98871726,0.25802046,-0.32844093
430775484,0.9746168,0.264209,-0.32613868
430797473,0.97320676,0.26214615,-0.32498753
430819473,0.9619264,0.264209,-0.32613868
430841505,0.96615654,0.26524043,-0.32498753
430863473,0.96615654,0.264209,-0.32844093
430885478,0.97320676,0.26524043,-0.3307432
430907473,0.9647465,0.26317757,-0.32844093
430929473,0.9746168,0.264209,-0.33419663
430951473,0.9633364,0.264209,-0.32153413
430974439,0.96756655,0.264209,-0.32153413
430996439,0.980257,0.264209,-0.32959208
431018442,0.9746168,0.26214615,-0.32844093
431040439,0.9689766,0.2673033,-0.32498753
431062443,0.9703867,0.264209,-0.32038298
431084439,0.9746168,0.264209,-0.3238364
431106439,0.9746168,0.26524043,-0.32613868
431128470,0.96756655,0.26317757,-0.33419663
431149467,0.9703867,0.264209,-0.32498753
431172592,0.9746168,0.26317757,-0.31923184
431194448,0.9703867,0.26317757,-0.32268524
431216439,0.9703867,0.264209,-0.3238364
431238450,0.96756655,0.26317757,-0.3238364
431261396,0.9633364,0.26214615,-0.32959208
431282439,0.96756655,0.2673033,-0.32844093
431304913,0.97602683,0.264209,-0.3272898
431326442,0.9746168,0.26214615,-0.32498753
431349457,0.9689766,0.26317757,-0.32498753
431371439,0.9703867,0.26317757,-0.32038298
431394438,0.9689766,0.264209,-0.31577843
431417002,0.99012727,0.2590519,-0.3307432
431439449,0.9717967,0.26627186,-0.3272898
431462042,0.9746168,0.26627186,-0.3272898
431484450,0.98307705,0.26317757,-0.33765003
431506450,0.9746168,0.26524043,-0.32959208
431528450,0.96615654,0.264209,-0.32498753
431552474,0.97320676,0.26627186,-0.31923184
431574468,0.96756655,0.26524043,-0.32153413
431596487,0.9746168,0.26317757,-0.32268524
431618496,0.9746168,0.264209,-0.31808072
431640484,0.9717967,0.264209,-0.3307432
431662854,0.9746168,0.26317757,-0.32153413
431684478,0.97320676,0.264209,-0.3272898
431706872,0.9717967,0.2673033,-0.33419663
431728473,0.9717967,0.26627186,-0.3307432
431749482,0.9746168,0.26111475,-0.32268524
431772439,0.96756655,0.264209,-0.32844093
431794884,0.9703867,0.26111475,-0.3272898
431817439,0.9689766,0.264209,-0.3238364
431839451,0.9717967,0.26627186,-0.32959208
431861439,0.9844871,0.26111475,-0.33419663
431883521,0.9717967,0.26524043,-0.33765003
431905467,0.9689766,0.26524043,-0.32498753
431926467,0.9689766,0.264209,-0.32959208
431949443,0.97320676,0.26317757,-0.32268524
431971498,0.9703867,0.26214615,-0.3272898
431993450,0.97320676,0.26627186,-0.31347618
432015450,0.96615654,0.26214615,-0.32268524
432038450,0.98166704,0.26008332,-0.33419663
432060493,0.9703867,0.26317757,-0.33419663
432082443,0.97320676,0.26317757,-0.3272898
432104455,0.96615654,0.264209,-0.3238364
432126450,0.9717967,0.264209,-0.33189434
432148450,0.9746168,0.26214615,-0.3272898
432170450,0.9788469,0.26214615,-0.32613868
432193438,0.9746168,0.26214615,-0.32153413
432215442,0.9703867,0.26317757,-0.32153413
432236974,0.96756655,0.26627186,-0.32844093
432259473,0.9647465,0.26214615,-0.32844093
432283439,0.9647465,0.26317757,-0.3272898
432306449,0.9703867,0.26524043,-0.3272898
432327442,0.9717967,0.26524043,-0.31923184
432348442,0.96615654,0.26317757,-0.3238364
432371439,0.97602683,0.26008332,-0.3238364
432394235,0.96615654,0.264209,-0.31577843
432415439,0.9717967,0.26214615,-0.32498753
432437728,0.96615654,0.26317757,-0.3307432
432459470,0.97320676,0.26317757,-0.32153413
432482455,0.97320676,0.26317757,-0.33419663
432504450,0.9746168,0.264209,-0.33304548
432527438,0.9717967,0.26627186,-0.33189434
432549439,0.9746168,0.26111475,-0.3238364
432572445,0.9689766,0.26214615,-0.32844093
432594978,0.980257,0.26317757,-0.32844093
432616439,0.9689766,0.26627186,-0.32268524
432638612,0.96756655,0.26214615,-0.3272898
432660482,0.96615654,0.26524043,-0.33189434
432683676,0.96756655,0.26214615,-0.33995232
432705442,0.9689766,0.26524043,-0.3364989
432726442,0.97602683,0.26214615,-0.33534774
432748467,0.9746168,0.26317757,-0.3238364
432771668,0.96756655,0.26524043,-0.3238364
432793449,0.96615654,0.26317757,-0.3238364
432815438,0.96615654,0.264209,-0.32498753
432837439,0.97602683,0.26627186,-0.33304548
432859446,0.96756655,0.26524043,-0.32613868
432881439,0.97320676,0.26524043,-0.31692958
432904474,0.97320676,0.26214615,-0.32038298
432926449,0.9703867,0.26524043,-0.33419663
432948449,0.9633364,0.26524043,-0.32038298
432970449,0.9647465,0.26317757,-0.32153413
432992506,0.9689766,0.26317757,-0.31923184
433014450,0.97602683,0.26111475,-0.3272898
433036944,0.9746168,0.26317757,-0.33765003
433059468,0.9647465,0.26214615,-0.33189434
433081473,0.9689766,0.26627186,-0.3307432
433103468,0.9703867,0.264209,-0.3307432
433126439,0.9746168,0.26524043,-0.33765003
433149032,0.96756655,0.26214615,-0.32153413
433171439,0.9858972,0.26008332,-0.31808072
433193439,0.97320676,0.26214615,-0.32498753
433215450,0.97320676,0.26214615,-0.32498753
433237778,0.9717967,0.26214615,-0.32268524
433259494,0.9717967,0.26214615,-0.32959208
433282455,0.96756655,0.264209,-0.33765003
433304451,0.9717967,0.264209,-0.33419663
433327438,0.96756655,0.26627186,-0.31808072
433349757,0.980257,0.26214615,-0.32613868
433372448,0.96615654,0.26317757,-0.3272898
433394713,0.97320676,0.26008332,-0.3238364
433416450,0.9619264,0.26524043,-0.32038298
433438526,0.9647465,0.26317757,-0.3238364
433460461,0.98307705,0.26317757,-0.3307432
433482864,0.9647465,0.26627186,-0.33534774
433504439,0.97320676,0.264209,-0.33880118
433525439,0.97320676,0.26317757,-0.33304548
433546453,0.9717967,0.26214615,-0.31577843
433568481,0.96756655,0.26627186,-0.31923184
433590452,0.97602683,0.26214615,-0.31577843
433612452,0.9774369,0.26317757,-0.32498753
433634452,0.9717967,0.26627186,-0.33419663
433656452,0.9746168,0.26524043,-0.3238364
433678447,0.97320676,0.26317757,-0.33534774
433700451,0.9746168,0.26627186,-0.3307432
433722451,0.96756655,0.26524043,-0.33189434
433746484,0.9689766,0.26214615,-0.31808072
433768486,0.96756655,0.264209,-0.31692958
433790477,0.9746168,0.26111475,-0.32038298
433812498,0.9647465,0.2673033,-0.32038298
433834501,0.9647465,0.264209,-0.33419663
433856473,0.9689766,0.264209,-0.32613868
433878484,0.96756655,0.264209,-0.32844093
433901491,0.9844871,0.26214615,-0.3364989
433923476,0.9647465,0.26627186,-0.33419663
433946439,0.9689766,0.26936615,-0.31808072
433969454,0.9703867,0.264209,-0.32268524
433992903,0.96756655,0.26214615,-0.3272898
434015439,0.97320676,0.264209,-0.32959208
434037440,0.9873072,0.26627186,-0.33419663
434059480,0.9746168,0.264209,-0.33189434
434080467,0.9844871,0.26317757,-0.33419663
434103451,0.96756655,0.26524043,-0.33534774
434124439,0.97320676,0.26627186,-0.33765003
434147444,0.9717967,0.26214615,-0.3238364
434170451,0.97602683,0.264209,-0.32038298
434192439,0.9689766,0.26317757,-0.32498753
434214439,0.98871726,0.26214615,-0.3307432
434236439,0.9703867,0.26317757,-0.32038298
434259038,0.96756655,0.26008332,-0.32498753
434281468,0.9647465,0.2673033,-0.33419663
434303473,0.96756655,0.264209,-0.33765003
434326621,0.96756655,0.264209,-0.32959208
434348490,0.97602683,0.264209,-0.3272898
434370729,0.96615654,0.26317757,-0.32613868
434392482,0.96615654,0.264209,-0.32268524
434414582,0.9717967,0.26317757,-0.31808072
434436485,0.9689766,0.26627186,-0.32613868
434457477,0.9746168,0.26317757,-0.32613868
434481439,0.9619264,0.26524043,-0.32959208
434503450,0.9746168,0.26627186,-0.31692958
434525443,0.97320676,0.26008332,-0.32844093
434547497,0.9746168,0.264209,-0.31347618
434569439,0.9647465,0.264209,-0.31923184
434591439,0.96615654,0.26317757,-0.31923184
434613467,0.9689766,0.26627186,-0.31808072
434636472,0.97320676,0.26214615,-0.32498753
434658445,0.9774369,0.25802046,-0.32268524
434680443,0.9689766,0.26214615,-0.31923184
434702438,0.97320676,0.264209,-0.32268524
434725439,0.97320676,0.2673033,-0.33304548
434748474,0.9689766,0.26317757,-0.31692958
434770444,0.96615654,0.264209,-0.31347618
434793439,0.96615654,0.264209,-0.31002274
434815450,0.9689766,0.264209,-0.31808072
434837439,0.96756655,0.264209,-0.32153413
434858451,0.9633364,0.26214615,-0.31692958
434881524,0.9703867,0.26317757,-0.32959208
434903444,0.9703867,0.26317757,-0.32268524
434926473,0.96756655,0.26214615,-0.32038298
434949073,0.9647465,0.264209,-0.31347618
434972439,0.9647465,0.264209,-0.32038298
434994442,0.96615654,0.26627186,-0.3272898
435016450,0.97320676,0.26214615,-0.31692958
435038439,0.9689766,0.264209,-0.31808072
435060449,0.9703867,0.26214615,-0.32613868
435082495,0.96756655,0.26524043,-0.3238364
435104451,0.9703867,0.264209,-0.3272898
435125790,0.9633364,0.2673033,-0.32038298
435147027,0.96756655,0.26317757,-0.31692958
435169442,0.9703867,0.26317757,-0.31808072
435191438,0.9689766,0.26317757,-0.31577843
435213438,0.98307705,0.26008332,-0.32844093
435235439,0.96615654,0.26524043,-0.32153413
435259066,0.96756655,0.26524043,-0.32153413
435280451,0.9647465,0.26214615,-0.32959208
435302538,0.9633364,0.2673033,-0.32153413
435324477,0.96756655,0.264209,-0.32498753
435346451,0.9717967,0.26317757,-0.32038298
435368453,0.96615654,0.264209,-0.32153413
435390451,0.99717754,0.25389475,-0.32613868
435412479,0.96756655,0.26317757,-0.31692958
435433467,0.9717967,0.26627186,-0.3238364
435457439,0.96615654,0.26627186,-0.3272898
435479449,0.96615654,0.26524043,-0.31808072
435501448,0.98871726,0.26111475,-0.33189434
435525105,0.9647465,0.264209,-0.32613868
435546439,0.97320676,0.26008332,-0.31577843
435568509,0.96756655,0.264209,-0.32038298
435590439,0.9746168,0.264209,-0.32613868
435612471,0.96756655,0.26524043,-0.31232503
435634439,0.9957675,0.26317757,-0.33880118
435656439,0.9717967,0.264209,-0.3307432
435678439,0.9717967,0.264209,-0.32844093
435700947,0.97320676,0.26317757,-0.3272898
435723468,0.9647465,0.26111475,-0.31808072
435745473,0.97320676,0.26524043,-0.32153413
435767478,0.97320676,0.26008332,-0.3272898
435790439,0.9689766,0.26214615,-0.31923184
435812885,0.96756655,0.26524043,-0.32268524
435834442,0.9717967,0.26317757,-0.3364989
435856442,0.96615654,0.2673033,-0.33189434
435878439,0.9746168,0.264209,-0.32959208
435900450,0.9619264,0.2673033,-0.33534774
435922451,0.96756655,0.26524043,-0.33419663
435944453,0.99012727,0.26317757,-0.3364989
435966481,0.9689766,0.26317757,-0.32038298
435987469,0.9717967,0.264209,-0.31923184
436010449,0.9717967,0.264209,-0.3238364
436032469,0.9689766,0.26317757,-0.33419663
436054606,0.9689766,0.26317757,-0.32613868
436076439,0.9774369,0.264209,-0.33304548
436097439,0.9689766,0.26317757,-0.33419663
436120450,0.9717967,0.26524043,-0.3364989
436141448,0.97320676,0.26317757,-0.33765003
436164439,0.96756655,0.26317757,-0.3238364
436186724,0.96756655,0.26317757,-0.32038298
436208448,0.9788469,0.26317757,-0.32038298
436230450,0.97602683,0.26524043,-0.33304548
436252467,0.98307705,0.26317757,-0.3364989
436273467,0.9633364,0.26524043,-0.33534774
436295438,0.96615654,0.264209,-0.3272898
436318438,0.9689766,0.26524043,-0.33534774
436340439,0.96615654,0.2673033,-0.33304548
436362450,0.9689766,0.26214615,-0.3238364
436385451,0.9858972,0.26524043,-0.33304548
436407451,0.9591063,0.26214615,-0.32038298
436430439,0.97320676,0.264209,-0.32498753
436451451,0.96756655,0.26524043,-0.32844093
436474461,0.9746168,0.26214615,-0.33765003
436496477,0.97320676,0.26317757,-0.33304548
436518467,0.9746168,0.26317757,-0.33419663
436539479,0.96756655,0.26627186,-0.3364989
436562442,0.97602683,0.26627186,-0.32613868
436585438,0.9717967,0.26214615,-0.32613868
436607438,0.96756655,0.26214615,-0.3238364
436630488,0.9844871,0.26317757,-0.33765003
436651477,0.9703867,0.26214615,-0.33189434
436673541,0.99012727,0.2590519,-0.33534774
436694486,0.9633364,0.264209,-0.33304548
436715475,0.9689766,0.26317757,-0.3307432
436738456,0.9689766,0.264209,-0.3364989
436760451,0.96756655,0.26317757,-0.3238364
436783450,0.9619264,0.26317757,-0.32038298
436805736,0.9689766,0.264209,-0.31808072
436827439,0.9774369,0.26524043,-0.32959208
436850467,0.96756655,0.26627186,-0.3364989
436872439,0.96051633,0.26524043,-0.3364989
436894539,0.96615654,0.26627186,-0.33189434
436917449,0.9633364,0.26524043,-0.33419663
436939439,0.9844871,0.26111475,-0.33304548
436962965,0.96756655,0.26524043,-0.32268524
436985450,0.9689766,0.26317757,-0.32613868
437007439,0.96756655,0.26627186,-0.32038298
437029439,0.9647465,0.26317757,-0.33880118
437051448,0.9689766,0.26627186,-0.33304548
437073442,0.9717967,0.264209,-0.33880118
437094442,0.97320676,0.264209,-0.33534774
437116467,0.9788469,0.26627186,-0.33995232
437139837,0.97602683,0.26111475,-0.33419663
437161438,0.9647465,0.26214615,-0.32613868
437183438,0.96756655,0.264209,-0.32038298
437205450,0.97320676,0.264209,-0.32268524
437227527,0.96756655,0.26214615,-0.32498753
437249439,0.980257,0.26317757,-0.34110346
437271439,0.9619264,0.26627186,-0.32959208
437293439,0.9689766,0.26111475,-0.33534774
437316486,0.96615654,0.264209,-0.33189434
437338451,0.9717967,0.26214615,-0.33765003
437359439,0.96756655,0.26317757,-0.31692958
437381470,0.9788469,0.264209,-0.32959208
437404469,0.9689766,0.26317757,-0.32268524
437426450,0.9703867,0.26317757,-0.32153413
437449060,0.9689766,0.26524043,-0.32613868
437471468,0.96756655,0.26524043,-0.33304548
437493533,0.9774369,0.26524043,-0.3307432
437514471,0.9717967,0.26214615,-0.33419663
437535476,0.9746168,0.26111475,-0.3364989
437557473,0.97320676,0.26317757,-0.32498753
437578473,0.9703867,0.26524043,-0.32498753
437599470,0.9746168,0.26008332,-0.32268524
437620490,0.9703867,0.26008332,-0.3272898
437644439,0.9746168,0.26214615,-0.33995232
437667451,0.96756655,0.2590519,-0.33189434
437689715,0.9717967,0.26111475,-0.3364989
437711451,0.9746168,0.26111475,-0.33304548
437734467,0.97320676,0.26524043,-0.32959208
437756439,0.9633364,0.26524043,-0.32038298
437778697,0.96756655,0.264209,-0.3272898
437801442,0.9858972,0.25802046,-0.32959208
437823439,0.96756655,0.2590519,-0.32153413
437846610,0.9633364,0.264209,-0.3307432
437868439,0.96756655,0.26317757,-0.33419663
437890967,0.9717967,0.26524043,-0.3272898
437912439,0.98871726,0.2590519,-0.3422546
437934529,0.96756655,0.26317757,-0.33189434
437956439,0.9647465,0.26214615,-0.31808072
437978439,0.96615654,0.264209,-0.3272898
438000467,0.96615654,0.264209,-0.31923184
438022439,0.97320676,0.26008332,-0.32153413
438044439,0.96615654,0.264209,-0.3364989
438066438,0.9689766,0.26317757,-0.33304548
438088445,0.9619264,0.26214615,-0.33419663
438110439,0.9844871,0.26214615,-0.33765003
438134473,0.96756655,0.26317757,-0.33765003
438156474,0.9633364,0.26111475,-0.31808072
438178477,0.9689766,0.26214615,-0.3238364
438200590,0.96756655,0.26317757,-0.31808072
438222485,0.9591063,0.26627186,-0.3307432
438244474,0.99012727,0.26214615,-0.33880118
438266501,0.9633364,0.26627186,-0.3307432
438288594,0.96756655,0.26627186,-0.32038298
438310485,0.9717967,0.26317757,-0.33304548
438333000,0.9633364,0.26833472,-0.31577843
438354476,0.9689766,0.26317757,-0.3111739
438377444,0.9689766,0.26317757,-0.31692958
438399439,0.9633364,0.26317757,-0.31923184
438421439,0.9844871,0.26111475,-0.3272898
438443450,0.9633364,0.264209,-0.33419663
438465443,0.95769626,0.26524043,-0.3307432
438487443,0.9647465,0.264209,-0.32153413
438509753,0.9647465,0.264209,-0.3238364
438531439,0.980257,0.26111475,-0.33880118
438554213,0.9647465,0.26524043,-0.32038298
438574478,0.9633364,0.26627186,-0.32153413
438596438,0.96756655,0.26214615,-0.32038298
438618487,0.9591063,0.264209,-0.32153413
438640439,0.96615654,0.264209,-0.33419663
438662604,0.9689766,0.2673033,-0.33534774
438684473,0.97602683,0.26111475,-0.33534774
438705451,0.97602683,0.26524043,-0.33419663
438728439,0.96615654,0.26627186,-0.3307432
438749451,0.9647465,0.26524043,-0.32038298
438772439,0.9647465,0.26214615,-0.31923184
438794976,0.96615654,0.26214615,-0.32268524
438816451,0.9619264,0.264209,-0.3238364
438838439,0.9689766,0.26317757,-0.33189434
438860467,0.9774369,0.264209,-0.33765003
438881480,0.96756655,0.26627186,-0.3307432
438903452,0.9689766,0.26524043,-0.3307432
438926438,0.9619264,0.26627186,-0.33189434
438948439,0.96756655,0.264209,-0.31808072
438970442,0.9647465,0.26214615,-0.3146273
438993439,0.9858972,0.25802046,-0.32268524
439015450,0.96756655,0.264209,-0.3238364
439038439,0.9774369,0.26214615,-0.32959208
439060564,0.9619264,0.264209,-0.33419663
439082442,0.97320676,0.26317757,-0.33189434
439105439,0.97602683,0.264209,-0.3364989
439126450,0.9647465,0.26524043,-0.33304548
439148613,0.9689766,0.26214615,-0.31692958
439170450,0.9703867,0.264209,-0.32268524
439191449,0.9746168,0.26111475,-0.31577843
439214479,0.96756655,0.2673033,-0.3088716
439236996,0.98166704,0.26111475,-0.3238364
439258480,0.97320676,0.26524043,-0.3307432
439279473,0.9689766,0.26627186,-0.32959208
439302439,0.9591063,0.26627186,-0.32844093
439324993,0.96615654,0.26627186,-0.32613868
439347450,0.9647465,0.264209,-0.31808072
439370454,0.96756655,0.264209,-0.32038298
439392449,0.96051633,0.26214615,-0.31808072
439414449,0.98166704,0.26317757,-0.32268524
439436475,0.9619264,0.264209,-0.3307432
439458069,0.9717967,0.264209,-0.32844093
439480444,0.9746168,0.26317757,-0.3307432
439501702,0.9633364,0.26627186,-0.32613868
439524442,0.9873072,0.26111475,-0.33765003
439546982,0.9703867,0.26317757,-0.31808072
439568439,0.9717967,0.26524043,-0.31808072
439590523,0.96756655,0.26524043,-0.31692958
439612439,0.96615654,0.26317757,-0.3238364
439634709,0.97320676,0.26524043,-0.32268524
439656445,0.9647465,0.26214615,-0.33189434
439678607,0.9844871,0.264209,-0.33534774
439700439,0.96615654,0.26524043,-0.33419663
439720443,0.97320676,0.264209,-0.3364989
439741439,0.9717967,0.26317757,-0.33765003
439763467,0.96756655,0.264209,-0.3238364
439784479,0.9703867,0.264209,-0.32844093
439806451,0.9591063,0.26317757,-0.3238364
439830451,0.96615654,0.26214615,-0.33880118
439852461,0.9746168,0.264209,-0.34340572
439874452,0.9689766,0.26627186,-0.33189434
439896653,0.9619264,0.26524043,-0.33765003
439918451,0.9619264,0.26317757,-0.33304548
439942474,0.96615654,0.26317757,-0.3307432
439964481,0.96756655,0.264209,-0.32038298
439986473,0.9633364,0.26214615,-0.31808072
440008504,0.96756655,0.26627186,-0.31808072
440030501,0.9647465,0.26317757,-0.3364989
440052473,0.9633364,0.26524043,-0.33419663
440074473,0.97320676,0.264209,-0.32498753
440097442,0.96615654,0.26317757,-0.33189434
440119439,0.97320676,0.2590519,-0.3307432
440141009,0.9633364,0.26524043,-0.33304548
440162451,0.9689766,0.26008332,-0.31808072
440185443,0.9647465,0.26111475,-0.3146273
440206439,0.96615654,0.264209,-0.31923184
440228439,0.96756655,0.264209,-0.3146273
440250473,0.9689766,0.26214615,-0.33304548
440274465,0.9562862,0.26317757,-0.32498753
440296450,0.9647465,0.26317757,-0.3307432
440320473,0.9619264,0.26111475,-0.33304548
440344439,0.9633364,0.26008332,-0.33765003
440367439,0.9647465,0.26524043,-0.31808072
440388439,0.9647465,0.26214615,-0.32268524
440411439,0.9788469,0.2590519,-0.3307432
440434701,0.9703867,0.26008332,-0.33534774
440456439,0.96615654,0.2590519,-0.33189434
440478494,0.9717967,0.26008332,-0.33419663
440500439,0.9689766,0.26214615,-0.32959208
440523690,0.9844871,0.26008332,-0.33189434
440545447,0.96756655,0.26111475,-0.32498753
440569473,0.9717967,0.26214615,-0.32038298
440591476,0.97602683,0.2590519,-0.32038298
440613473,0.9647465,0.2590519,-0.3238364
440635666,0.9619264,0.264209,-0.32844093
440657478,0.9717967,0.25802046,-0.33419663
440679507,0.9633364,0.2590519,-0.33189434
440701473,0.9703867,0.2590519,-0.33419663
440724451,0.9703867,0.26008332,-0.33880118
440746451,0.96615654,0.26214615,-0.32268524
440768616,0.9633364,0.2590519,-0.3238364
440791438,0.9647465,0.26317757,-0.32038298
440813439,0.9647465,0.26008332,-0.32038298
440835439,0.9633364,0.26214615,-0.33419663
440857439,0.97320676,0.26111475,-0.33304548
440878452,0.9717967,0.26111475,-0.32844093
440900451,0.9703867,0.26008332,-0.33189434
440921449,0.9619264,0.26008332,-0.32959208
440942474,0.9591063,0.26524043,-0.32613868
440964969,0.97320676,0.26214615,-0.31577843
440985511,0.9689766,0.26111475,-0.31347618
441007481,0.9689766,0.26214615,-0.31002274
441029487,0.96756655,0.26111475,-0.32498753
441051486,0.9647465,0.26317757,-0.32153413
441073487,0.96756655,0.26214615,-0.32268524
441095501,0.9647465,0.26317757,-0.32959208
441117774,0.9703867,0.26317757,-0.32844093
441139473,0.9844871,0.26008332,-0.33304548
441162214,0.9746168,0.26008332,-0.3111739
441183478,0.9689766,0.264209,-0.31692958
441205771,0.97320676,0.26317757,-0.31577843
441228439,0.9633364,0.26627186,-0.32959208
441250450,0.96615654,0.26524043,-0.32959208
441272439,0.9844871,0.26627186,-0.33419663
441296451,0.9689766,0.26936615,-0.32844093
441318529,0.96615654,0.26627186,-0.32844093
441340453,0.96756655,0.26317757,-0.3272898
441363096,0.97320676,0.26317757,-0.31232503
441383467,0.9689766,0.264209,-0.32038298
441406522,0.9717967,0.26317757,-0.3238364
441427442,0.9633364,0.26317757,-0.33419663
441451449,0.98871726,0.25802046,-0.345708
441473453,0.97320676,0.26008332,-0.345708
441495449,0.9689766,0.26008332,-0.35606822
441517449,0.97320676,0.2559576,-0.36873072
441540473,0.9746168,0.25389475,-0.38139325
441562472,0.98871726,0.24770619,-0.3859978
441584474,0.96615654,0.25286332,-0.39750916
441606468,1.0563995,0.24564332,-0.3929046
441628483,0.9591063,0.24667473,-0.42513645
441650496,0.95769626,0.24461189,-0.43319443
441672537,0.952056,0.2415176,-0.44240353
441694468,0.9647465,0.24358046,-0.45851946
441717069,0.9450058,0.24461189,-0.45506603
441738478,0.95346606,0.24048617,-0.4665774
441760484,0.93795556,0.23945475,-0.45506603
441783449,0.93795556,0.23842333,-0.46772856
441805443,0.9337254,0.2373919,-0.4746354
441827449,0.9393656,0.23429762,-0.49190244
441849041,0.92244506,0.23945475,-0.48499563
441870451,0.92808527,0.23945475,-0.49765813
441893446,0.9337254,0.23842333,-0.49190244
441915451,0.92244506,0.2415176,-0.49765813
441938443,0.919625,0.23532905,-0.48960018
441960978,0.9266752,0.23532905,-0.48154223
441983449,0.92526513,0.23532905,-0.48154223
442006458,0.9421857,0.23532905,-0.4872979
442028454,0.92526513,0.23945475,-0.4930536
442050447,0.92808527,0.23636048,-0.49190244
442072454,0.93795556,0.23636048,-0.496507
442094452,0.9294953,0.23842333,-0.4907513
442116451,0.93231535,0.2373919,-0.49420473
442138451,0.9421857,0.23429762,-0.496507
442160451,0.9351355,0.23223478,-0.4803911
442182728,0.93090534,0.23636048,-0.4746354
442204448,0.9365455,0.23636048,-0.47923994
442226498,0.93090534,0.24048617,-0.4907513
442248451,0.9294953,0.23945475,-0.48614678
442270729,0.94641584,0.23842333,-0.49535584
442292451,0.9266752,0.23636048,-0.49535584
442314577,0.9238551,0.24048617,-0.48614678
442336451,0.9337254,0.24048617,-0.4907513
442358444,0.93090534,0.2373919,-0.47348428
442380452,0.9266752,0.2373919,-0.48269334
442402451,0.93090534,0.2373919,-0.47118196
442424451,0.9238551,0.23636048,-0.48614678
442446451,0.9492359,0.23429762,-0.49420473
442468479,0.9365455,0.23636048,-0.4838445
442490450,0.9238551,0.24048617,-0.48614678
442514485,0.9266752,0.23842333,-0.48614678
442536520,0.9351355,0.23945475,-0.4907513
442558491,0.952056,0.23429762,-0.48154223
442580488,0.93090534,0.2373919,-0.47923994
442602474,0.9351355,0.23842333,-0.4746354
442624479,0.93231535,0.2415176,-0.48960018
442646474,0.9337254,0.23842333,-0.48960018
442668507,0.93231535,0.2415176,-0.4907513
442690475,0.9492359,0.23429762,-0.49765813
442712969,0.93231535,0.23945475,-0.4700308
442734502,0.93090534,0.2373919,-0.4780888
442757394,0.93090534,0.23636048,-0.47578654
442781438,0.93231535,0.2373919,-0.4780888
442803442,0.92526513,0.23945475,-0.4700308
442826439,0.93090534,0.24048617,-0.48960018
442849089,0.9294953,0.2415176,-0.4838445
442871439,0.9294953,0.24048617,-0.48499563
442892439,0.93231535,0.23532905,-0.4907513
442915439,0.92808527,0.24048617,-0.4907513
442938482,0.92526513,0.2373919,-0.47693768
442960447,0.93090534,0.23532905,-0.47233313
442982449,0.9294953,0.23842333,-0.4803911
443004449,0.9365455,0.23223478,-0.4780888
443026449,0.9421857,0.23842333,-0.48960018
443048449,0.9365455,0.23945475,-0.48499563
443070523,0.9351355,0.23842333,-0.4838445
443092449,0.93795556,0.2373919,-0.48614678
443115425,0.9421857,0.24048617,-0.47693768
443138882,0.9365455,0.23842333,-0.4654263
443160487,0.94077563,0.2415176,-0.45621717
443182573,0.9619264,0.24048617,-0.45621717
443204519,0.94641584,0.24254903,-0.45046148
443226472,0.9450058,0.24667473,-0.45046148
443248485,0.94641584,0.25080046,-0.44585693
443270479,0.9450058,0.24873762,-0.4412524
443292485,0.952056,0.25389475,-0.44010127
443314479,0.96756655,0.24461189,-0.43895012
443339725,0.950646,0.25492617,-0.42053193
443361451,0.94359577,0.25080046,-0.4101717
443383511,0.952056,0.25389475,-0.40786943
443405451,0.94077563,0.2518319,-0.40556714
443427451,0.94077563,0.2590519,-0.41132283
443449479,0.9591063,0.25389475,-0.40326488
443470467,0.95346606,0.26008332,-0.3986603
443491478,0.9562862,0.25698903,-0.40326488
443514438,0.95346606,0.26008332,-0.3929046
443536438,0.95346606,0.26111475,-0.3929046
443558438,0.97320676,0.25492617,-0.3802421
443580886,0.95769626,0.26111475,-0.379091
443603599,0.95769626,0.26008332,-0.3802421
443625442,0.9647465,0.2590519,-0.37793985
443647439,0.9647465,0.26008332,-0.3859978
443669439,0.9647465,0.26214615,-0.379091
443691439,0.96756655,0.26111475,-0.38369554
443713441,0.9619264,0.26111475,-0.37103304
443735449,0.9647465,0.26111475,-0.38139325
443757765,0.96051633,0.26317757,-0.36873072
443778467,0.96051633,0.26111475,-0.36642846
443800442,0.9619264,0.25698903,-0.36182392
443822438,0.9548762,0.26111475,-0.36067277
443844450,0.9619264,0.26111475,-0.36642846
443867449,0.95346606,0.26627186,-0.3733353
443888439,0.9591063,0.26111475,-0.37103304
443911449,0.95769626,0.26524043,-0.37103304
443933443,0.95769626,0.26214615,-0.36757958
443956439,0.952056,0.26317757,-0.35721937
443978712,0.9591063,0.26214615,-0.35952163
444000439,0.9492359,0.26317757,-0.35952163
444022497,0.9591063,0.26111475,-0.35376596
444044450,0.95346606,0.26524043,-0.36642846
444065449,0.9689766,0.26214615,-0.38139325
444087471,0.9619264,0.26111475,-0.3767887
